Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Adj Close
2024-09-20 00:00:00-04:00,114.44000244140625,115.69999694824219,114.22000122070312,115.33000183105469,4667600.0,0.0,0.0,CCI,
2024-09-20 00:00:00-04:00,34.65999984741211,34.959999084472656,34.27000045776367,34.93000030517578,31214000.0,0.0,0.0,CSX,
2024-09-20 00:00:00-04:00,307.1199951171875,308.9700012207031,305.54998779296875,308.239990234375,991500.0,0.0,0.0,CMI,
2024-09-20 00:00:00-04:00,58.0,58.08000183105469,57.130001068115234,57.5099983215332,10238200.0,0.0,0.0,CVS,
2024-09-20 00:00:00-04:00,275.2799987792969,275.2799987792969,270.260009765625,272.6300048828125,9262700.0,0.0,0.0,DHR,
2024-09-20 00:00:00-04:00,172.6699981689453,172.6699981689453,169.0,170.1699981689453,2870800.0,0.0,0.0,DRI,
2024-09-20 00:00:00-04:00,163.1300048828125,165.1699981689453,161.6699981689453,164.0,2139300.0,0.0,0.0,DVA,
2024-09-20 00:00:00-04:00,59.349998474121094,59.349998474121094,58.119998931884766,58.90999984741211,3215600.0,0.0,0.0,DAY,
2024-09-20 00:00:00-04:00,147.97999572753906,151.27999877929688,146.2100067138672,150.72999572753906,4512900.0,0.0,0.0,DECK,
2024-09-20 00:00:00-04:00,406.6199951171875,409.9100036621094,402.4800109863281,405.8900146484375,2709400.0,0.0,0.0,DE,
2024-09-20 00:00:00-04:00,116.5,119.05000305175781,115.08000183105469,117.5,75323400.0,0.0,0.0,DELL,
2024-09-20 00:00:00-04:00,47.060001373291016,47.15999984741211,46.52000045776367,46.939998626708984,9728200.0,0.0,0.0,DAL,
2024-09-20 00:00:00-04:00,40.790000915527344,40.88999938964844,40.20000076293945,40.790000915527344,12846500.0,0.0,0.0,DVN,
2024-09-20 00:00:00-04:00,71.91000366210938,71.91000366210938,69.70999908447266,70.43000030517578,7711700.0,0.0,0.0,DXCM,
2024-09-20 00:00:00-04:00,179.27000427246094,182.17999267578125,178.0500030517578,181.0,7854700.0,0.0,0.0,FANG,
2024-09-20 00:00:00-04:00,157.3800048828125,160.33999633789062,157.14999389648438,158.6999969482422,7232200.0,0.0,0.0,DLR,
2024-09-20 00:00:00-04:00,143.5,143.6999969482422,141.07000732421875,142.49000549316406,2016900.0,0.0,0.0,DFS,
2024-09-20 00:00:00-04:00,86.18000030517578,86.38999938964844,84.52999877929688,86.01000213623047,7964800.0,0.0,0.0,DG,
2024-09-20 00:00:00-04:00,73.69000244140625,73.69999694824219,71.0,71.7300033569336,7963000.0,0.0,0.0,DLTR,
2024-09-20 00:00:00-04:00,57.7400016784668,57.9900016784668,57.18000030517578,57.93000030517578,9329500.0,0.0,0.0,D,
2024-09-20 00:00:00-04:00,412.4700012207031,414.7900085449219,409.8999938964844,414.4200134277344,766900.0,0.0,0.0,DPZ,
2024-09-20 00:00:00-04:00,189.5800018310547,190.97000122070312,188.36000061035156,189.1199951171875,1622200.0,0.0,0.0,DOV,
2024-09-20 00:00:00-04:00,52.63999938964844,52.79999923706055,51.29999923706055,51.709999084472656,8465700.0,0.0,0.0,DOW,
